flight_date,flight_status,dep_iata,dep_icao,dep_airport,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_iata,arr_icao,arr_airport,arr_scheduled,arr_estimated,arr_actual,arr_delay,airline_name,flight_number,flight_iata,flight_icao,collected_at
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:00:00+00:00,2025-10-27T07:00:00+00:00,2025-10-27T07:10:00+00:00,11.0,OGU,LTCB,Ordu Giresun Airport,2025-10-27T08:45:00+00:00,2025-10-27T08:22:00+00:00,,,Turkish Airlines,2848,TK2848,THY2848,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:00:00+00:00,2025-10-27T07:00:00+00:00,2025-10-27T07:13:00+00:00,14.0,MXP,LIMC,Milano Malpensa,2025-10-27T07:40:00+00:00,2025-10-27T07:36:00+00:00,,,MNG Airlines,700,MB700,MNB700,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:05:00+00:00,2025-10-27T07:05:00+00:00,2025-10-27T07:21:00+00:00,17.0,GZT,LTAJ,Gaziantep,2025-10-27T08:50:00+00:00,2025-10-27T08:37:00+00:00,,,Air Serbia,8198,JU8198,ASL8198,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:05:00+00:00,2025-10-27T07:05:00+00:00,2025-10-27T07:21:00+00:00,17.0,GZT,LTAJ,Gaziantep,2025-10-27T08:50:00+00:00,2025-10-27T08:37:00+00:00,,,Turkish Airlines,2220,TK2220,THY2220,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:25:00+00:00,2025-10-27T07:25:00+00:00,2025-10-27T07:45:00+00:00,21.0,MQM,LTCR,Mardin,2025-10-27T09:25:00+00:00,2025-10-27T09:19:00+00:00,,,Turkish Airlines,2674,TK2674,THY2674,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:25:00+00:00,2025-10-27T07:25:00+00:00,2025-10-27T07:32:00+00:00,8.0,SZF,LTFH,Carsamba,2025-10-27T08:55:00+00:00,2025-10-27T08:27:00+00:00,,,Thai Airways International,9336,TG9336,THA9336,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:25:00+00:00,2025-10-27T07:25:00+00:00,2025-10-27T07:32:00+00:00,8.0,SZF,LTFH,Carsamba,2025-10-27T08:55:00+00:00,2025-10-27T08:27:00+00:00,,,Turkish Airlines,2806,TK2806,THY2806,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:35:00+00:00,2025-10-27T07:35:00+00:00,2025-10-27T07:44:00+00:00,10.0,GZP,LTFG,Gazipasa Airport,2025-10-27T09:00:00+00:00,2025-10-27T08:45:00+00:00,,,Finnair,3317,AY3317,FIN3317,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:35:00+00:00,2025-10-27T07:35:00+00:00,2025-10-27T07:44:00+00:00,10.0,GZP,LTFG,Gazipasa Airport,2025-10-27T09:00:00+00:00,2025-10-27T08:45:00+00:00,,,Air Serbia,8192,JU8192,ASL8192,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:35:00+00:00,2025-10-27T07:35:00+00:00,2025-10-27T07:44:00+00:00,10.0,GZP,LTFG,Gazipasa Airport,2025-10-27T09:00:00+00:00,2025-10-27T08:45:00+00:00,,,Thai Airways International,9334,TG9334,THA9334,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:35:00+00:00,2025-10-27T07:35:00+00:00,2025-10-27T07:44:00+00:00,10.0,GZP,LTFG,Gazipasa Airport,2025-10-27T09:00:00+00:00,2025-10-27T08:45:00+00:00,,,Turkish Airlines,2592,TK2592,THY2592,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:40:00+00:00,2025-10-27T07:40:00+00:00,2025-10-27T08:08:00+00:00,29.0,BGW,ORBI,Baghdad International,2025-10-27T10:35:00+00:00,2025-10-27T10:36:00+00:00,,1.0,Turkish Airlines,842,TK842,THY842,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:40:00+00:00,2025-10-27T07:40:00+00:00,2025-10-27T07:49:00+00:00,10.0,BJV,LTFE,Milas,2025-10-27T08:55:00+00:00,2025-10-27T08:45:00+00:00,,,Air Serbia,8112,JU8112,ASL8112,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:40:00+00:00,2025-10-27T07:40:00+00:00,2025-10-27T07:49:00+00:00,10.0,BJV,LTFE,Milas,2025-10-27T08:55:00+00:00,2025-10-27T08:45:00+00:00,,,TAROM,9182,RO9182,ROT9182,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:40:00+00:00,2025-10-27T07:40:00+00:00,2025-10-27T07:49:00+00:00,10.0,BJV,LTFE,Milas,2025-10-27T08:55:00+00:00,2025-10-27T08:45:00+00:00,,,Thai Airways International,9312,TG9312,THA9312,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:40:00+00:00,2025-10-27T07:40:00+00:00,2025-10-27T07:49:00+00:00,10.0,BJV,LTFE,Milas,2025-10-27T08:55:00+00:00,2025-10-27T08:45:00+00:00,,,Turkish Airlines,2504,TK2504,THY2504,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:45:00+00:00,2025-10-27T07:45:00+00:00,2025-10-27T08:00:00+00:00,16.0,ECN,LCEN,Ercan,2025-10-27T08:25:00+00:00,2025-10-27T08:11:00+00:00,,,Pegasus,1982,PC1982,PGT1982,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:45:00+00:00,2025-10-27T07:45:00+00:00,2025-10-27T08:28:00+00:00,44.0,ECN,LCEN,Ercan,2025-10-27T08:20:00+00:00,2025-10-27T08:43:00+00:00,,23.0,Turkish Airlines,960,TK960,THY960,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:45:00+00:00,2025-10-27T07:45:00+00:00,2025-10-27T07:51:00+00:00,6.0,ADF,LTCP,Adiyaman,2025-10-27T09:30:00+00:00,2025-10-27T09:11:00+00:00,,,Turkish Airlines,2214,TK2214,THY2214,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:45:00+00:00,2025-10-27T07:45:00+00:00,2025-10-27T08:02:00+00:00,18.0,DLM,LTBS,Dalaman,2025-10-27T09:05:00+00:00,2025-10-27T08:57:00+00:00,,,Air Serbia,8136,JU8136,ASL8136,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:45:00+00:00,2025-10-27T07:45:00+00:00,2025-10-27T08:02:00+00:00,18.0,DLM,LTBS,Dalaman,2025-10-27T09:05:00+00:00,2025-10-27T08:57:00+00:00,,,Turkish Airlines,2552,TK2552,THY2552,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:55:00+00:00,2025-10-27T07:55:00+00:00,2025-10-27T08:15:00+00:00,21.0,EBL,ORER,Erbil International (irbil Northwest),2025-10-27T10:30:00+00:00,2025-10-27T10:19:00+00:00,,,Turkish Airlines,314,TK314,THY314,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T07:55:00+00:00,2025-10-27T07:55:00+00:00,2025-10-27T08:11:00+00:00,17.0,PMO,LICJ,Punta Raisi,2025-10-27T08:30:00+00:00,2025-10-27T08:19:00+00:00,,,Turkish Airlines,1373,TK1373,THY1373,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:23:00+00:00,24.0,MLA,LMML,Malta International,2025-10-27T08:30:00+00:00,2025-10-27T08:30:00+00:00,,,IndiGo,4233,6E4233,IGO4233,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:23:00+00:00,24.0,MLA,LMML,Malta International,2025-10-27T08:30:00+00:00,2025-10-27T08:30:00+00:00,,,Air Malta,2961,KM2961,AMC2961,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:23:00+00:00,24.0,MLA,LMML,Malta International,2025-10-27T08:30:00+00:00,2025-10-27T08:30:00+00:00,,,Turkish Airlines,1369,TK1369,THY1369,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:13:00+00:00,13.0,ADB,LTBJ,Adnan Menderes Airport,2025-10-27T09:10:00+00:00,2025-10-27T08:52:00+00:00,2025-10-27T08:57:00+00:00,,Royal Air Maroc,9429,AT9429,RAM9429,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:13:00+00:00,13.0,ADB,LTBJ,Adnan Menderes Airport,2025-10-27T09:10:00+00:00,2025-10-27T08:52:00+00:00,2025-10-27T08:57:00+00:00,,Air Serbia,8035,JU8035,ASL8035,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:13:00+00:00,13.0,ADB,LTBJ,Adnan Menderes Airport,2025-10-27T09:10:00+00:00,2025-10-27T08:52:00+00:00,2025-10-27T08:57:00+00:00,,Malaysia Airlines,4278,MH4278,MAS4278,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:13:00+00:00,13.0,ADB,LTBJ,Adnan Menderes Airport,2025-10-27T09:10:00+00:00,2025-10-27T08:52:00+00:00,2025-10-27T08:57:00+00:00,,ANA,9671,NH9671,ANA9671,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00+00:00,2025-10-27T08:13:00+00:00,13.0,ADB,LTBJ,Adnan Menderes Airport,2025-10-27T09:10:00+00:00,2025-10-27T08:52:00+00:00,2025-10-27T08:57:00+00:00,,Turkish Airlines,2312,TK2312,THY2312,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:30:00+00:00,21.0,BUD,LHBP,Liszt Ferenc International,2025-10-27T08:15:00+00:00,2025-10-27T08:06:00+00:00,,,IndiGo,4197,6E4197,IGO4197,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:30:00+00:00,21.0,BUD,LHBP,Liszt Ferenc International,2025-10-27T08:15:00+00:00,2025-10-27T08:06:00+00:00,,,Royal Jordanian,3736,RJ3736,RJA3736,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:30:00+00:00,21.0,BUD,LHBP,Liszt Ferenc International,2025-10-27T08:15:00+00:00,2025-10-27T08:06:00+00:00,,,Thai Airways International,9134,TG9134,THA9134,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:30:00+00:00,21.0,BUD,LHBP,Liszt Ferenc International,2025-10-27T08:15:00+00:00,2025-10-27T08:06:00+00:00,,,Turkish Airlines,1035,TK1035,THY1035,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:50:00+00:00,41.0,WAW,EPWA,Frederic Chopin,2025-10-27T08:40:00+00:00,2025-10-27T08:53:00+00:00,,13.0,LOT - Polish Airlines,4508,LO4508,LOT4508,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:50:00+00:00,41.0,WAW,EPWA,Frederic Chopin,2025-10-27T08:40:00+00:00,2025-10-27T08:53:00+00:00,,13.0,Turkish Airlines,1265,TK1265,THY1265,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:31:00+00:00,21.0,CTA,LICC,Fontanarossa,2025-10-27T08:35:00+00:00,2025-10-27T08:28:00+00:00,,,Turkish Airlines,1393,TK1393,THY1393,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,IndiGo,4107,6E4107,IGO4107,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,AZAL Azerbaijan Airlines,6883,J26883,AHY6883,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,Miat - Mongolian Airlines,1139,OM1139,MGL1139,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,Thai Airways International,9050,TG9050,THA9050,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,Turkish Airlines,1883,TK1883,THY1883,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:20:00+00:00,2025-10-27T08:20:00+00:00,2025-10-27T08:48:00+00:00,29.0,ZAG,LDZA,Franjo Tudman International Airport,2025-10-27T08:30:00+00:00,2025-10-27T08:36:00+00:00,,6.0,Croatia Airlines,5351,OU5351,CTN5351,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:20:00+00:00,2025-10-27T08:20:00+00:00,2025-10-27T08:48:00+00:00,29.0,ZAG,LDZA,Franjo Tudman International Airport,2025-10-27T08:30:00+00:00,2025-10-27T08:36:00+00:00,,6.0,Turkish Airlines,1053,TK1053,THY1053,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:20:00+00:00,2025-10-27T08:20:00+00:00,2025-10-27T08:32:00+00:00,12.0,BEG,LYBE,Belgrade Nikola Tesla,2025-10-27T08:10:00+00:00,2025-10-27T07:49:00+00:00,,,IndiGo,4341,6E4341,IGO4341,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:20:00+00:00,2025-10-27T08:20:00+00:00,2025-10-27T08:32:00+00:00,12.0,BEG,LYBE,Belgrade Nikola Tesla,2025-10-27T08:10:00+00:00,2025-10-27T07:49:00+00:00,,,Air Serbia,8002,JU8002,ASL8002,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:20:00+00:00,2025-10-27T08:20:00+00:00,2025-10-27T08:32:00+00:00,12.0,BEG,LYBE,Belgrade Nikola Tesla,2025-10-27T08:10:00+00:00,2025-10-27T07:49:00+00:00,,,Turkish Airlines,1081,TK1081,THY1081,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:20:00+00:00,2025-10-27T08:20:00+00:00,2025-10-27T08:35:00+00:00,15.0,TGD,LYPG,Golubovci,2025-10-27T08:10:00+00:00,2025-10-27T07:58:00+00:00,,,Turkish Airlines,1085,TK1085,THY1085,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T09:14:00+00:00,49.0,OTP,LROP,Henri Coanda International,2025-10-27T08:45:00+00:00,,,,TAROM,9164,RO9164,ROT9164,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T09:14:00+00:00,49.0,OTP,LROP,Henri Coanda International,2025-10-27T08:45:00+00:00,,,,Turkish Airlines,1043,TK1043,THY1043,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T08:36:00+00:00,11.0,ATH,LGAV,"Athens International Airport ""Eleftherios Venizelos""",2025-10-27T09:00:00+00:00,2025-10-27T08:41:00+00:00,,,Sichuan Airlines,7223,3U7223,CSC7223,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T08:36:00+00:00,11.0,ATH,LGAV,"Athens International Airport ""Eleftherios Venizelos""",2025-10-27T09:00:00+00:00,2025-10-27T08:41:00+00:00,,,IndiGo,4195,6E4195,IGO4195,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T08:36:00+00:00,11.0,ATH,LGAV,"Athens International Airport ""Eleftherios Venizelos""",2025-10-27T09:00:00+00:00,2025-10-27T08:41:00+00:00,,,Aegean Airlines,3155,A33155,AEE3155,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T08:36:00+00:00,11.0,ATH,LGAV,"Athens International Airport ""Eleftherios Venizelos""",2025-10-27T09:00:00+00:00,2025-10-27T08:41:00+00:00,,,Pakistan International Airlines,5843,PK5843,PIA5843,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T08:36:00+00:00,11.0,ATH,LGAV,"Athens International Airport ""Eleftherios Venizelos""",2025-10-27T09:00:00+00:00,2025-10-27T08:41:00+00:00,,,Thai Airways International,9136,TG9136,THA9136,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:25:00+00:00,2025-10-27T08:25:00+00:00,2025-10-27T08:36:00+00:00,11.0,ATH,LGAV,"Athens International Airport ""Eleftherios Venizelos""",2025-10-27T09:00:00+00:00,2025-10-27T08:41:00+00:00,,,Turkish Airlines,1843,TK1843,THY1843,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:30:00+00:00,2025-10-27T08:30:00+00:00,2025-10-27T08:48:00+00:00,19.0,BRI,LIBD,Palese,2025-10-27T08:35:00+00:00,2025-10-27T08:28:00+00:00,,,Turkish Airlines,1445,TK1445,THY1445,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:35:00+00:00,2025-10-27T08:35:00+00:00,2025-10-27T09:02:00+00:00,28.0,RMO,LUKK,International Airport Chisinau,2025-10-27T09:05:00+00:00,2025-10-27T09:06:00+00:00,,1.0,Turkish Airlines,269,TK269,THY269,2025-10-27 21:33:04
2025-10-27,active,IST,LTBA,Istanbul Airport,2025-10-27T21:40:00+00:00,2025-10-27T21:40:00+00:00,,30.0,MXP,LIMC,Milano Malpensa,2025-10-27T22:50:00+00:00,,,,ULS Airlines Cargo,6438,GO6438,THY6438,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T15:50:00+00:00,2025-10-27T15:50:00+00:00,,65.0,CPH,EKCH,Kastrup,2025-10-27T17:15:00+00:00,,,,Turkish Airlines,1785,TK1785,THY1785,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T21:40:00+00:00,2025-10-27T21:40:00+00:00,,71.0,TUN,DTTA,Carthage,2025-10-27T22:35:00+00:00,,,,Turkish Airlines,657,TK657,THY657,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T12:35:00+00:00,2025-10-27T12:35:00+00:00,,,AER,URSS,Sochi/Adler International Airport,2025-10-27T14:30:00+00:00,,,,Aeroflot,6730,SU6730,AFL6730,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTBA,Istanbul Airport,2025-10-27T18:15:00+00:00,2025-10-27T18:15:00+00:00,,,GZP,LTFG,Gazipasa Airport,2025-10-27T19:40:00+00:00,,,,Turkish Airlines,2598,TK2598,THY3UW,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T19:30:00+00:00,2025-10-27T19:30:00+00:00,,,EMA,EGNX,East Midlands,2025-10-27T22:30:00+00:00,,,,Chrono Aviation,9389,MB9389,NDL9389,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T19:45:00+00:00,2025-10-27T19:45:00+00:00,,,ORY,LFPO,Orly,2025-10-27T21:40:00+00:00,,,,Transavia France,3289,TO3289,TVF3289,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T21:40:00+00:00,2025-10-27T21:40:00+00:00,,,AER,URSS,Sochi/Adler International Airport,2025-10-27T23:30:00+00:00,,,,Aeroflot,6772,SU6772,AFL6772,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T22:00:00+00:00,2025-10-27T22:00:00+00:00,,,LTN,EGGW,Luton Airport,2025-10-27T23:15:00+00:00,,,,Wizz Air UK,5328,W95328,WUK5328,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T22:05:00+00:00,2025-10-27T22:05:00+00:00,,,LEJ,EDDP,Halle,2025-10-28T00:00:00+00:00,,,,MNG Airlines,9345,MB9345,MNB9345,2025-10-27 21:33:04
2025-10-27,scheduled,IST,LTFM,Istanbul Airport,2025-10-27T22:40:00+00:00,2025-10-27T22:40:00+00:00,,,LGW,EGKK,Gatwick,2025-10-27T23:55:00+00:00,,,,Wizz Air UK,5772,W95772,WUK5772,2025-10-27 21:33:04
2025-10-27,unknown,IST,LTFM,Istanbul Airport,2025-10-27T21:25:00+00:00,2025-10-27T21:25:00+00:00,,,LHR,EGLL,Heathrow,2025-10-27T22:25:00+00:00,,,,Sichuan Airlines,7237,3U7237,CSC7237,2025-10-27 21:33:04
2025-10-27,unknown,IST,LTFM,Istanbul Airport,2025-10-27T21:25:00+00:00,2025-10-27T21:25:00+00:00,,,LHR,EGLL,Heathrow,2025-10-27T22:25:00+00:00,,,,IndiGo,4067,6E4067,IGO4067,2025-10-27 21:33:04
2025-10-27,unknown,IST,LTFM,Istanbul Airport,2025-10-27T21:25:00+00:00,2025-10-27T21:25:00+00:00,,,LHR,EGLL,Heathrow,2025-10-27T22:25:00+00:00,,,,Air Canada,6703,AC6703,ACA6703,2025-10-27 21:33:04
2025-10-27,unknown,IST,LTFM,Istanbul Airport,2025-10-27T21:25:00+00:00,2025-10-27T21:25:00+00:00,,,LHR,EGLL,Heathrow,2025-10-27T22:25:00+00:00,,,,Pakistan International Airlines,5987,PK5987,PIA5987,2025-10-27 21:33:04
2025-10-27,unknown,IST,LTFM,Istanbul Airport,2025-10-27T21:25:00+00:00,2025-10-27T21:25:00+00:00,,,LHR,EGLL,Heathrow,2025-10-27T22:25:00+00:00,,,,RwandAir,1273,WB1273,RWD1273,2025-10-27 21:33:04
2025-10-27,unknown,IST,LTFM,Istanbul Airport,2025-10-27T21:25:00+00:00,2025-10-27T21:25:00+00:00,,,LHR,EGLL,Heathrow,2025-10-27T22:25:00+00:00,,,,Turkish Airlines,1987,TK1987,THY1987,2025-10-27 21:33:04
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T01:25:00+00:00,2025-10-27T01:25:00+00:00,2025-10-27T01:33:00+00:00,9.0,HBE,HEBA,Borg el Arab,2025-10-27T03:40:00+00:00,2025-10-27T03:15:00+00:00,,,EgyptAir,9296,MS9296,MSR9296,2025-10-27 21:33:04
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:50:00+00:00,2025-10-28T01:50:00+00:00,,,CGN,EDDK,Cologne/bonn,2025-10-28T04:00:00+00:00,,,,Chrono Aviation,600,MB600,NDL600,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T04:05:00+00:00,2025-10-28T04:05:00+00:00,,,FRA,EDDF,Frankfurt International Airport,2025-10-28T05:10:00+00:00,,,,Turkish Airlines,,TK,THY,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,20.0,ALA,UAAA,Almaty,2025-10-28T08:50:00+00:00,,,,Air Astana,1352,KC1352,KZR1352,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,20.0,ALA,UAAA,Almaty,2025-10-28T08:50:00+00:00,,,,EgyptAir,9300,MS9300,MSR9300,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,20.0,ALA,UAAA,Almaty,2025-10-28T08:50:00+00:00,,,,Turkish Airlines,352,TK352,THY352,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:45:00+00:00,2025-10-28T01:45:00+00:00,,,ECN,LCEN,Ercan,2025-10-28T02:20:00+00:00,,,,Turkish Airlines,964,TK964,THY964,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,25.0,HRG,HEGN,Hurghada,2025-10-28T04:45:00+00:00,,,,EgyptAir,9664,MS9664,MSR9664,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,25.0,HRG,HEGN,Hurghada,2025-10-28T04:45:00+00:00,,,,Turkish Airlines,702,TK702,THY702,2025-10-27 23:17:06
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:45:00+00:00,2025-10-28T01:45:00+00:00,,35.0,RUH,OERK,King Khaled International,2025-10-28T05:50:00+00:00,,,,Turkish Airlines,144,TK144,THY144,2025-10-27 23:17:06
2025-10-27,active,IST,LTBA,Istanbul Airport,2025-10-27T01:20:00+00:00,2025-10-27T01:20:00+00:00,2025-10-27T02:02:00+00:00,43.0,VKO,UUWW,Vnukovo,2025-10-27T05:15:00+00:00,2025-10-27T05:38:00+00:00,,23.0,Turkish Airlines,407,TK407,THY1SW,2025-10-27 23:17:06
